id,price
15516,362191.36398762587
15517,361547.6054850777
15518,438134.6814621317
15519,336863.07635141665
15520,474524.2255549517
15521,470859.2879250244
15522,574002.6647668035
15523,721250.0333793671
15524,415919.1745976342
15525,595702.6269201201
15526,288290.6556027298
15527,1974797.1250119784
15528,303307.6243777199
15529,308929.78654629126
15530,295466.9738547839
15531,778896.4532536834
15532,348065.49954304827
15533,761392.390353224
15534,741120.3917757195
15535,553650.6676002955
15536,437515.7118292339
15537,1088708.4450567304
15538,410831.2612420715
15539,655695.1229077334
15540,545513.1348078838
15541,512910.8137273792
15542,245686.56575964304
15543,250804.87469478959
15544,1247569.091727586
15545,1780168.0695916037
15546,288337.15200973756
15547,342127.86221367016
15548,371245.76346192835
15549,709869.8391436181
15550,584463.9636910567
15551,739844.6907034013
15552,484244.82690106705
15553,316222.33301190485
15554,695721.0455980361
15555,342100.55469428765
15556,401546.1455035934
15557,691653.848569311
15558,815686.4457865101
15559,352638.86786425416
15560,498378.136164243
15561,1043419.3544212512
15562,289020.9569815189
15563,365327.7602938257
15564,296189.08099900075
15565,228610.19224223986
15566,996338.4816605846
15567,245625.89624447568
15568,231558.48171829572
15569,391047.7435533103
15570,592148.3887166174
15571,286346.1449820284
15572,612316.5891975301
15573,261423.5478636634
15574,367656.5596097925
15575,225284.3653086667
15576,465208.44086979015
15577,422845.3101553614
15578,781673.2074055455
15579,302647.2087913202
15580,660370.7551131134
15581,393762.41474494175
15582,1541307.849505584
15583,400815.0024199544
15584,738440.0318958055
15585,218285.13869907818
15586,861513.9225473311
15587,343345.90861075977
15588,230481.50194458067
15589,422165.3858494564
15590,1080925.5523162954
15591,339183.12275693094
15592,1177152.1724226507
15593,226158.08323807037
15594,280445.4520988131
15595,341634.1599571416
15596,183341.01696389748
15597,361836.2632173215
15598,285137.48841308063
15599,512663.76679636247
15600,255913.67170656077
15601,276814.4611310791
15602,410896.25552715885
15603,377055.6250243527
15604,562905.5503182068
15605,603942.9171260099
15606,881816.3871912702
15607,1112073.480567352
15608,229435.32821256833
15609,1056674.8257183395
15610,519461.7907120683
15611,697708.5697036881
15612,422536.3742981335
15613,316411.0832312525
15614,601816.275994193
15615,406543.7998738757
15616,282584.22644737293
15617,719097.7960539898
15618,663999.8131546946
15619,408030.3084725974
15620,328380.72330739396
15621,694862.3921179227
15622,175150.54225793938
15623,159475.6303617632
15624,375806.4100038597
15625,529232.1172584136
15626,946563.3951434053
15627,522227.3565758385
15628,616309.6931238843
15629,257427.0911912048
15630,233257.2580779454
15631,331732.93138717674
15632,266257.5079808462
15633,535522.630589857
15634,1461835.672208793
15635,511178.1528120103
15636,325637.7217704726
15637,271679.5109199775
15638,671238.6324017218
15639,737368.609272243
15640,438947.03566172085
15641,357191.4737180612
15642,1462667.976782686
15643,590501.8246936008
15644,236381.3321505147
15645,608216.1762099493
15646,242312.57441061724
15647,829694.2018876818
15648,285355.8596302908
15649,373334.33329238585
15650,233152.04551973369
15651,499480.682546959
15652,703956.3751444982
15653,214310.8761178222
15654,290522.6865085646
15655,540910.8199412357
15656,246970.73765493685
15657,332104.67762520397
15658,248406.24881849688
15659,240330.3576053625
15660,987700.2978803234
15661,283875.0490595378
15662,532766.4585539582
15663,1184545.0342820801
15664,350448.791312477
15665,522713.9297520279
15666,281060.4921586823
15667,344137.534761615
15668,200282.83473777652
15669,492834.71257926244
15670,253718.98772579012
15671,2717260.6745951558
15672,517225.48064251704
15673,277071.74272104487
15674,197931.11702272703
15675,654977.3068360342
15676,429219.05579884734
15677,591735.5580773077
15678,473208.99202288274
15679,436944.83895999414
15680,336138.61951347324
15681,1096750.1377981661
15682,643871.7889652184
15683,1806106.6493963762
15684,552660.032324023
15685,310803.5082677075
15686,319995.0224556839
15687,267003.7923865856
15688,447253.6086467621
15689,348922.9905921867
15690,260197.89270490565
15691,258862.63805891477
15692,203195.1414361982
15693,1043522.93704493
15694,584206.189279954
15695,393112.2316607791
15696,959811.22227768
15697,351694.2516773236
15698,1005951.3945476477
15699,547419.9218864437
15700,408877.71498905367
15701,283974.0245315557
15702,497986.0163814882
15703,444741.27983630064
15704,582620.074929495
15705,477291.4750354613
15706,505278.5516657037
15707,302738.7195525031
15708,397996.8704748155
15709,356799.7942975309
15710,138393.02141477208
15711,2621781.0181837007
15712,1083003.06948875
15713,229064.04022779182
15714,1147892.0339849445
15715,695193.7201326736
15716,442380.4107547973
15717,429771.20625375264
15718,882105.3251070692
15719,1087563.8577935363
15720,309839.20874118054
15721,388854.63441229396
15722,531260.6581702593
15723,321704.14623003
15724,391577.5604734608
15725,341770.7721227526
15726,532291.7403185873
15727,785616.6032867455
15728,253762.2626305087
15729,308641.860619782
15730,570858.2686981286
15731,766148.1178981906
15732,582731.544608902
15733,510247.31858401734
15734,378551.4615438415
15735,602736.0998257357
15736,554322.032043989
15737,546007.1158393694
15738,416201.74253365345
15739,492646.111702673
15740,788485.2577750101
15741,632418.7482998065
15742,428246.675665086
15743,567765.3901475377
15744,474697.1907723424
15745,284060.86372808425
15746,770905.4443374715
15747,567858.2047047471
15748,827600.1215122975
15749,766564.462224747
15750,433857.0650477859
15751,624502.0182262438
15752,579504.4944897012
15753,347962.22271864687
15754,237191.3675452046
15755,632639.9966544337
15756,360137.2192312031
15757,349385.5090653807
15758,538895.4910518484
15759,390453.8952823232
15760,452188.4520275352
15761,612138.2662704928
15762,304114.55827301193
15763,1572626.9538705044
15764,333412.36697489757
15765,432707.435963278
15766,321537.12570950796
15767,479634.5543852411
15768,522298.7005913376
15769,602915.5280402862
15770,406221.2704142686
15771,541087.2704252959
15772,425754.3387296838
15773,1031999.7103144843
15774,288090.2690667982
15775,833129.0105652516
15776,623231.1756364129
15777,974494.0346204618
15778,274608.5845805304
15779,225416.1732340377
15780,683098.91629481
15781,475953.60914658266
15782,1408687.8810915002
15783,202782.48837925994
15784,761999.8039285815
15785,260556.31180154582
15786,712111.3288040098
15787,353440.11147864995
15788,327835.9541869201
15789,342164.8851740896
15790,643903.6746377172
15791,394969.12181201356
15792,391191.064355742
15793,417836.60560220026
15794,336676.9449386671
15795,190453.8622032703
15796,373386.8263455081
15797,857221.4686996653
15798,904843.6807994036
15799,751150.5753457218
15800,365382.14389957907
15801,563245.8642965923
15802,571892.900396614
15803,337517.5520944828
15804,319295.6806330587
15805,427989.55453227914
15806,259485.76433400513
15807,732596.7729556707
15808,336041.57590457576
15809,894959.7888426036
15810,488942.8537382905
15811,189764.27613968024
15812,568502.3342650636
15813,253036.3589862599
15814,312481.03652735916
15815,592871.8122274905
15816,455677.05737010844
15817,414182.2662345279
15818,518352.49663474236
15819,237793.27661645506
15820,397358.5385051383
15821,511165.9721024288
15822,229627.33505953423
15823,980305.3702297548
15824,635551.6932073503
15825,510267.37614155555
15826,224926.49541341656
15827,873066.578480263
15828,1299255.94719303
15829,580746.1754773296
15830,423857.7329798831
15831,527485.1381475951
15832,481679.43790650496
15833,559473.6741550996
15834,787206.922809112
15835,469751.81514775776
15836,596855.0726601449
15837,581963.9685993786
15838,521967.8893321669
15839,214464.8380989167
15840,687498.1344464531
15841,496211.1919001863
15842,513937.2098332577
15843,659497.7162058548
15844,314180.9622438006
15845,842684.22369369
15846,208495.64479692077
15847,931928.9574658838
15848,373377.4296515273
15849,296453.9992003751
15850,570631.4510387977
15851,413890.14852742525
15852,792678.046186225
15853,329473.70046161325
15854,984534.5982942609
15855,484300.17750354484
15856,314154.0615215858
15857,663662.9672293402
15858,527461.6808487612
15859,329466.15097882936
15860,417126.28424059047
15861,681788.5824726555
15862,337527.8708185536
15863,200854.55956903298
15864,659702.0120567563
15865,250118.82192208694
15866,369985.9799872899
15867,271998.7960269782
15868,579755.1183572246
15869,856181.0825427049
15870,484900.6694723463
15871,209809.14469442956
15872,391217.1684679998
15873,551504.3022051284
15874,269508.0721566895
15875,802907.2766251345
15876,907691.9821380989
15877,371847.90821766877
15878,248966.43784546255
15879,450535.62167209364
15880,471103.9369932674
15881,701379.9230474666
15882,337453.31464439
15883,195904.77148068565
15884,1360884.1320767957
15885,321956.98176596744
15886,301828.92473598244
15887,333664.7816876529
15888,418361.9727458011
15889,525907.7799242337
15890,590869.5218332924
15891,354037.2385277203
15892,262254.1709185308
15893,542865.2139108675
15894,479848.0018650362
15895,530097.3106532304
15896,362119.01123870956
15897,595729.9158828948
15898,268074.1775885048
15899,532963.8537228721
15900,255423.58869702634
15901,610945.6777681198
15902,333049.4371424173
15903,425955.63453056477
15904,197537.94072107796
15905,1277528.700465422
15906,1217446.618050429
15907,598254.4206291905
15908,363265.696825999
15909,896781.9323134613
15910,900997.7934749636
15911,362115.0723199813
15912,469411.1425601818
15913,139057.93052965536
15914,1123444.614035109
15915,460128.32386110426
15916,289059.6743845951
15917,222169.68964564995
15918,263246.4076383844
15919,499535.7359677735
15920,566340.9381416568
15921,508518.87247897545
15922,404332.49957287934
15923,512414.9271021148
15924,418157.3388121695
15925,610735.3924476161
15926,509882.9447231047
15927,574409.4938202905
15928,293805.5205349794
15929,540462.2834771915
15930,240777.46786262756
15931,346129.9422382177
15932,339352.5914795884
15933,650043.7131017845
15934,280181.8439194547
15935,811894.5891417447
15936,646025.363753997
15937,466585.8678122202
15938,435497.0630257295
15939,638404.2955854931
15940,450190.8897852735
15941,461164.0862662953
15942,266974.31335663475
15943,193680.3446223951
15944,466202.3708053713
15945,249406.0372138649
15946,615121.8396749867
15947,328665.9368960939
15948,1098367.8651610133
15949,1479128.4792438908
15950,426183.0215576897
15951,252753.90257350032
15952,739810.524794084
15953,747313.0976776449
15954,991521.7584729169
15955,673357.5533559956
15956,597564.1799652777
15957,549013.2859290675
15958,1075026.8550019288
15959,273021.8288651697
15960,364570.5915475959
15961,630907.0929548398
15962,251129.2072877679
15963,186442.8076260608
15964,515069.1461010522
15965,378117.1831458576
15966,279110.9597795255
15967,499520.5085350812
15968,1089485.8036115607
15969,569560.3439693016
15970,545161.0727132427
15971,292579.25063772674
15972,356441.45887894975
15973,243898.95037415298
15974,588899.730428431
15975,683099.7199002588
15976,766907.8688027979
15977,375776.8945379618
15978,893952.7867175022
15979,172261.00834548284
15980,244982.1570666123
15981,649428.1396635673
15982,509748.8467064264
15983,559985.2469251235
15984,148843.14942162036
15985,1203497.185787018
15986,410121.0657200912
15987,2771131.7905299244
15988,344452.62345535005
15989,171127.29338577442
15990,436728.10551661137
15991,283223.0144269887
15992,434568.7690439585
15993,512646.0938894732
15994,152373.15452030167
15995,506773.4458272655
15996,484830.7704555358
15997,365878.0322896886
15998,158375.94530969247
15999,212817.422786608
16000,386394.5326154025
16001,265155.9282635184
16002,405219.8001295378
16003,631317.3927037957
16004,679266.8110537665
16005,696296.8533170752
16006,293729.30995933263
16007,732841.686092887
16008,557666.5741928584
16009,389187.2992586399
16010,438429.42649702006
16011,1197077.9173431261
16012,293663.5877065613
16013,512770.24001785694
16014,279539.68781423813
16015,1077989.411033602
16016,584248.559170218
16017,1024889.3327618107
16018,499556.89273304935
16019,199034.07138296642
16020,689234.0101658921
16021,435292.3480815387
16022,436900.4898190716
16023,597488.7375976868
16024,572165.9691183518
16025,334951.63115741074
16026,401256.0625627099
16027,1458991.4602400835
16028,274103.15631616494
16029,2059672.3730922686
16030,702209.7453060301
16031,282215.5536556173
16032,199231.87002640712
16033,497864.95812933147
16034,562826.6404552944
16035,420031.367798764
16036,312172.6072838925
16037,538912.6414665438
16038,281523.9314159831
16039,298076.5144674554
16040,818001.5838774492
16041,981686.6246216488
16042,366931.66183384164
16043,532058.8789438147
16044,241170.5637290851
16045,459883.523721284
16046,306636.6857583629
16047,590865.7690743705
16048,416781.28056352923
16049,379281.6434419426
16050,239379.05931327218
16051,813807.239462124
16052,538609.9621605626
16053,211363.12555157568
16054,530530.9150638755
16055,457969.61268585373
16056,374845.35756537504
16057,273427.28449154337
16058,1216151.5491330435
16059,181239.6942235955
16060,312778.94706393045
16061,421742.65153798525
16062,462463.4364537854
16063,835551.5844729221
16064,774147.878055343
16065,581078.9166152937
16066,263442.37489453674
16067,391130.74630883697
16068,904152.0915373291
16069,314602.7281379214
16070,682356.3682134586
16071,190885.81620659414
16072,608224.6380882738
16073,490350.5909045839
16074,246871.96377245412
16075,509788.41989080014
16076,205681.92065239133
16077,563067.4403238846
16078,715813.802601961
16079,867144.5870594946
16080,187395.87577055808
16081,776359.285179981
16082,370125.9759864281
16083,647502.0122108094
16084,460546.2709326559
16085,574911.1051916888
16086,320639.26099020883
16087,559158.075973699
16088,507413.5349833927
16089,415588.3421221438
16090,371815.1092381391
16091,563006.9953952539
16092,318553.02448978164
16093,270036.4654506297
16094,621193.1482659184
16095,399563.3197179387
16096,679046.7996676929
16097,527763.3521179748
16098,318462.79527640983
16099,228870.1288688305
16100,536335.8315447151
16101,904021.0397937238
16102,331814.9919282584
16103,678692.5437333456
16104,403790.7084374735
16105,1981996.8758947186
16106,407036.3349843548
16107,2332763.4391030422
16108,364941.07502485224
16109,720599.341855152
16110,583170.2663142451
16111,1536756.1035561091
16112,395540.7593386313
16113,1386462.3261598148
16114,780181.8992231311
16115,251503.45765460166
16116,690186.8380839175
16117,203290.9798701536
16118,584463.3399369571
16119,473064.565360165
16120,681961.3588738118
16121,198241.57362440467
16122,275941.8112945148
16123,147548.2057208603
16124,752819.8441846487
16125,254903.580870572
16126,2334786.3532286463
16127,520316.60284194106
16128,418088.23558591085
16129,400418.4670764912
16130,309720.6090767857
16131,763491.8057289495
16132,829469.0726050525
16133,815853.9222203798
16134,408927.76634245645
16135,561318.5318910924
16136,287869.59306644043
16137,652223.0630623361
16138,352477.08246445056
16139,257565.26736509145
16140,243187.33687832922
16141,1069899.9461707328
16142,953108.093152507
16143,221580.95172537048
16144,201088.64035499826
16145,478049.4875920545
16146,200792.40552645107
16147,209832.75533379606
16148,633601.3527697547
16149,659243.1396010026
16150,379476.18708200386
16151,898555.8265714031
16152,463779.9599402938
16153,467513.51710363675
16154,338643.8995638238
16155,568512.6341120346
16156,293654.1285541669
16157,639273.2694200713
16158,406896.1819399977
16159,464285.58350635506
16160,351731.35514567967
16161,463321.04111843207
16162,594336.5030356873
16163,219226.20851241008
16164,739185.8551207334
16165,643736.557399055
16166,351575.6415103447
16167,287478.4714988711
16168,354686.32332731906
16169,287116.784112009
16170,781553.8928544315
16171,236774.43129347067
16172,964092.6973393611
16173,312436.1868629853
16174,191649.02152600134
16175,296499.142708336
16176,261428.74600997224
16177,614532.1743787463
16178,394552.0798867736
16179,497546.2712529908
16180,363548.80689642555
16181,865129.8789754687
16182,1125185.1319914518
16183,353913.43080762355
16184,273692.63610905944
16185,247685.41726355563
16186,341020.2185752776
16187,242724.33904916444
16188,746832.200748567
16189,362917.4230992446
16190,327646.16509352834
16191,677665.7127119452
16192,689384.6528227446
16193,680846.498688811
16194,345808.66040590993
16195,475203.5859447635
16196,177155.84554774256
16197,636656.4527984268
16198,244328.37908609415
16199,250443.2530858217
16200,209540.7505815577
16201,1155732.3254037283
16202,646162.9326612141
16203,627927.2239235775
16204,349692.1052285473
16205,261824.5271953495
16206,430099.8149432364
16207,386333.17588586244
16208,666744.2559301925
16209,440428.7027599731
16210,339110.92780845583
16211,260967.70066611614
16212,3841527.2843361925
16213,314166.0407126243
16214,453805.83143579913
16215,383948.67090182204
16216,229134.93104097346
16217,490010.19915118656
16218,445243.0306176457
16219,608651.2714737165
16220,777869.9787522203
16221,275099.8724306655
16222,952195.3074387587
16223,313383.0265734937
16224,440958.39952973044
16225,575041.8632327318
16226,600802.0215551439
16227,493091.14495816396
16228,739169.4522474788
16229,547762.0982931107
16230,388963.92904191423
16231,295569.1277351705
16232,549933.002938484
16233,272112.3545830186
16234,1555370.6175598123
16235,393629.2998690015
16236,585726.127660937
16237,595144.4779994733
16238,720411.7628792082
16239,704949.4746529079
16240,412481.72842514934
16241,741091.3895835498
16242,726659.4511936996
16243,269864.7445690115
16244,254583.2231516232
16245,594777.3608463702
16246,247219.51251831258
16247,208119.75511957787
16248,699950.2270207137
16249,277227.5731951934
16250,468170.52233622293
16251,382903.09537624323
16252,1267748.6007628907
16253,168700.59302461898
16254,323924.1861793536
16255,504967.34139568766
16256,1132961.8741203276
16257,472022.1599211965
16258,382116.9159206605
16259,410315.75893319934
16260,519267.4403814882
16261,323000.3625013329
16262,610097.4879682016
16263,339211.16153204953
16264,300548.97007866297
16265,387832.41986485093
16266,585148.9905149294
16267,731647.1170288469
16268,606691.5912554907
16269,473522.79086967395
16270,804066.3132049656
16271,467074.58544603793
16272,474552.756109124
16273,568203.7972587752
16274,386941.9526805629
16275,201592.46320966375
16276,201499.91662032518
16277,379212.920430623
16278,569619.2806322018
16279,776970.6861220787
16280,173448.7500521407
16281,946183.7185597448
16282,303625.13925136265
16283,419383.6075669289
16284,529677.1047896526
16285,1143477.683554689
16286,514152.45194114547
16287,742981.4139059631
16288,1747126.547254272
16289,269714.22182048147
16290,1571442.6244008802
16291,312943.45162967604
16292,465095.0956443184
16293,246222.26233676766
16294,1676366.8837201674
16295,393674.54930192744
16296,397760.1191230105
16297,257658.90132242782
16298,676677.6069396951
16299,761116.8351503969
16300,792315.3248396455
16301,1185677.7437903446
16302,465074.8099315413
16303,517712.9742226966
16304,1174628.045448051
16305,845120.6000343119
16306,352166.0568881049
16307,1155935.4721983187
